Year,Measure Type,Leading 10 Ranking,Measure,Group,Subgroup,Estimate Type,Estimate,Standard Error,Lower 95% CI,Upper 95% CI,Reliable
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By age,45-64 years old,"Visit rate (per 1,000 people)",27.8,3,21.8,33.8,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By age,65+ years old,"Visit rate (per 1,000 people)",36.9,5.1,26.9,46.9,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",38.1,3.6,31,45.2,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",106.8,15.3,76.9,136.7,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",42.3,7.1,28.4,56.3,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",,,,,No
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By region,Northeast,"Visit rate (per 1,000 people)",31.6,7,17.9,45.4,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By region,Midwest,"Visit rate (per 1,000 people)",61.2,11.1,39.4,83,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By region,South,"Visit rate (per 1,000 people)",53.9,7.2,39.9,67.9,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By region,West,"Visit rate (per 1,000 people)",29.5,6.6,16.6,42.5,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",43.2,4.3,34.8,51.7,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",63,14.1,35.3,90.7,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",19.5,2.8,14.1,24.9,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Medicare,"Visit rate (per 1,000 people)",41.7,5,31.9,51.4,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",127,14.4,98.7,155.3,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",40.3,7.8,24.9,55.6,Yes
2017,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Other,"Visit rate (per 1,000 people)",,,,,No
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,Total,All visits,"Visit rate (per 1,000 people)",35,3.1,28.9,41.1,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By sex,Female,"Visit rate (per 1,000 people)",37.7,4,29.8,45.7,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By sex,Male,"Visit rate (per 1,000 people)",32.1,2.9,26.5,37.8,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,0-17 years old,"Visit rate (per 1,000 people)",14.3,2.3,9.8,18.7,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,18-44 years old,"Visit rate (per 1,000 people)",39.4,3.8,32.1,46.8,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,45-64 years old,"Visit rate (per 1,000 people)",45.5,5.5,34.7,56.3,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,65+ years old,"Visit rate (per 1,000 people)",37.8,4.1,29.8,45.8,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",31.1,3.3,24.6,37.6,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",91.9,12,68.4,115.5,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",22.4,3.2,16.2,28.6,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",,,,,No
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,Northeast,"Visit rate (per 1,000 people)",23.6,5,13.8,33.4,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,Midwest,"Visit rate (per 1,000 people)",42.1,3.9,34.4,49.8,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,South,"Visit rate (per 1,000 people)",42.8,6.7,29.7,55.9,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,West,"Visit rate (per 1,000 people)",24.7,5.4,14.2,35.2,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",35.6,3.5,28.7,42.5,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",30.8,7.1,16.8,44.7,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",14.7,1.3,12.1,17.3,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Medicare,"Visit rate (per 1,000 people)",42.6,6.1,30.6,54.6,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",71.2,8.3,54.8,87.5,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",35.3,5.3,24.9,45.7,Yes
2017,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Other,"Visit rate (per 1,000 people)",33.1,6.9,19.5,46.6,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,Total,All visits,"Visit rate (per 1,000 people)",25.7,2.4,21,30.5,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By sex,Female,"Visit rate (per 1,000 people)",25.1,2.5,20.3,29.9,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By sex,Male,"Visit rate (per 1,000 people)",26.4,3,20.6,32.3,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By age,0-17 years old,"Visit rate (per 1,000 people)",21.2,3.9,13.5,29,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By age,18-44 years old,"Visit rate (per 1,000 people)",30.7,3.9,23,38.3,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By age,45-64 years old,"Visit rate (per 1,000 people)",22.1,2.6,16.9,27.2,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By age,65+ years old,"Visit rate (per 1,000 people)",27.3,3.8,19.8,34.8,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",24.9,3,18.9,30.8,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",45.4,5.4,34.9,55.9,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",23.3,4.1,15.2,31.4,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",9.3,2.6,4.2,14.3,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By region,Northeast,"Visit rate (per 1,000 people)",21.9,5,12.1,31.6,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By region,Midwest,"Visit rate (per 1,000 people)",34.6,8,19,50.2,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By region,South,"Visit rate (per 1,000 people)",28.8,3.6,21.7,35.9,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By region,West,"Visit rate (per 1,000 people)",15.9,2.7,10.7,21.1,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",24.9,2.7,19.6,30.2,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",31.4,6.9,17.9,44.9,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",12.2,1.5,9.3,15.1,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Medicare,"Visit rate (per 1,000 people)",29.8,3.8,22.4,37.3,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",60.2,8.4,43.8,76.7,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",24.3,4.6,15.3,33.3,Yes
2017,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Other,"Visit rate (per 1,000 people)",,,,,No
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,Total,All visits,"Visit rate (per 1,000 people)",21.5,2.1,17.3,25.6,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By sex,Female,"Visit rate (per 1,000 people)",31.7,3.4,25.1,38.3,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By sex,Male,"Visit rate (per 1,000 people)",10.8,1.3,8.2,13.4,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,0-17 years old,"Visit rate (per 1,000 people)",13.6,3.5,6.8,20.4,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,18-44 years old,"Visit rate (per 1,000 people)",30.4,3.3,23.8,36.9,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,45-64 years old,"Visit rate (per 1,000 people)",15.4,2.2,11.1,19.7,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,65+ years old,"Visit rate (per 1,000 people)",22.8,3.3,16.3,29.3,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",20.5,2.5,15.6,25.3,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",38.2,5.9,26.6,49.9,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",19.5,4.4,10.8,28.2,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",9.1,2.5,4.2,14.1,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,Northeast,"Visit rate (per 1,000 people)",19.2,5.2,9,29.4,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,Midwest,"Visit rate (per 1,000 people)",25.5,5.1,15.4,35.6,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,South,"Visit rate (per 1,000 people)",24.8,3.8,17.4,32.2,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,West,"Visit rate (per 1,000 people)",14.3,2.9,8.7,20,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",21.9,2.4,17.2,26.7,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",18.3,3,12.3,24.3,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",9.4,1.2,7,11.7,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Medicare,"Visit rate (per 1,000 people)",23.5,3.7,16.2,30.8,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",51.3,6.3,39,63.6,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",22.9,6.6,10,35.8,Yes
2017,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Other,"Visit rate (per 1,000 people)",,,,,No
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",Total,All visits,"Visit rate (per 1,000 people)",15.1,1.4,12.4,17.8,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By sex,Female,"Visit rate (per 1,000 people)",15,1.8,11.5,18.5,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By sex,Male,"Visit rate (per 1,000 people)",15.2,1.5,12.3,18.1,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,0-17 years old,"Visit rate (per 1,000 people)",6.1,1.2,3.7,8.5,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,18-44 years old,"Visit rate (per 1,000 people)",22.8,2.5,17.8,27.8,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,45-64 years old,"Visit rate (per 1,000 people)",16.7,2.1,12.7,20.7,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,65+ years old,"Visit rate (per 1,000 people)",8.1,1.7,4.9,11.4,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",16.4,1.6,13.2,19.6,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",24.7,3.7,17.5,31.9,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",8.5,1.6,5.5,11.6,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",,,,,No
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,Northeast,"Visit rate (per 1,000 people)",16.7,3.3,10.2,23.2,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,Midwest,"Visit rate (per 1,000 people)",16.8,3.7,9.5,24.1,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,South,"Visit rate (per 1,000 people)",13.1,1.8,9.5,16.7,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,West,"Visit rate (per 1,000 people)",15.6,2.8,10.2,21.1,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",15.7,1.6,12.7,18.8,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",10.7,2.3,6.2,15.2,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Private insurance,"Visit rate (per 1,000 people)",5.7,0.7,4.3,7,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Medicare,"Visit rate (per 1,000 people)",14.6,2.5,9.7,19.5,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Medicaid,"Visit rate (per 1,000 people)",35.6,4.7,26.5,44.8,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Uninsured,"Visit rate (per 1,000 people)",19.7,3.7,12.6,26.9,Yes
2017,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Other,"Visit rate (per 1,000 people)",,,,,No
2017,By primary diagnosis,8,8. Diseases of the circulatory system,Total,All visits,"Visit rate (per 1,000 people)",14.8,1.6,11.6,18,Yes
2017,By primary diagnosis,8,8. Diseases of the circulatory system,By sex,Female,"Visit rate (per 1,000 people)",14,1.6,10.8,17.1,Yes
2017,By primary diagnosis,8,8. Diseases of the circulatory system,By sex,Male,"Visit rate (per 1,000 people)",15.6,2.2,11.3,19.9,Yes
2017,By primary diagnosis,8,8. Diseases of the circulatory system,By age,0-17 years old,"Visit rate (per 1,000 people)",,,,,No
2017,By primary diagnosis,8,8. Diseases of the circulatory system,By age,18-44 years old,"Visit rate (per 1,000 people)",5.4,0.9,3.8,7.1,Yes
2017,By primary diagnosis,8,8. Diseases of the circulatory system,By age,45-64 years old,"Visit rate (per 1,000 people)",17.8,2.5,12.9,22.8,Yes
2017,By primary diagnosis,8,8. Diseases of the circulatory system,By age,65+ years old,"Visit rate (per 1,000 people)",49.5,6.7,36.3,62.6,Yes
2017,By primary diagnosis,8,8. Diseases of the circulatory system,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",15.4,1.9,11.6,19.2,Yes
2017,By primary diagnosis,8,8. Diseases of the circulatory system,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",29.9,6,18.2,41.7,Yes
